"restaurant_name","restaurant_url","restaurant_user_name","restaurant_user_comments"
"Osteria Da Primo","https://www.yelp.com/biz/osteria-da-primo-burien?osq=Italian+Food","Elisha J.","Went here tonight on a whim for an early dinner and it did not disappoint. The New York Steak was tender and perfectly cooked. The risotto special was to die for. I cannot wait to come back!!"
"Osteria Da Primo","https://www.yelp.com/biz/osteria-da-primo-burien?osq=Italian+Food","Kathy J.","I admit to being an Italian food junkie, so I'm always looking for a great place to try. I was so very pleasantly surprised to find this amazing restaurant in Burien. I ordered the risotto special and it was absolutely perfect! The tiramisu was homemade and spectacular. I'm definitely coming back. Such a great find."
"Osteria Da Primo","https://www.yelp.com/biz/osteria-da-primo-burien?osq=Italian+Food","Brian B.","Great food, friendly service. Reasonable prices, and an amazing wine list. Oh and the limoncello cake is to die for!"
"Osteria Da Primo","https://www.yelp.com/biz/osteria-da-primo-burien?osq=Italian+Food","Calvin W.","Had the veal chop..it was perfect..the pizzas are great..GREAT place for a 5 star dinner.."
"Osteria Da Primo","https://www.yelp.com/biz/osteria-da-primo-burien?osq=Italian+Food","Clifton V.","Excellent neighborhood restaurant. The home made pasta was fresh and al dente. We were staying at a nearby hotel and picked this place based on yelp
Reviews. Exceeded expectations!"
"Osteria Da Primo","https://www.yelp.com/biz/osteria-da-primo-burien?osq=Italian+Food","Lisa J.","My Italian boyfriend and I came here for dinner since we happened to be by the airport. We met the owner who is a friendly Italian man, and found out the name of the restaurant is named after his son Primo, which was pretty cute. The restaurant is colorful and cozy, the service was great, and the food was delicious. I ordered the spaghetti ai frutti di Mare- the tomato sauce was perfect and the seafood and clams tasted very fresh. My boyfriend had the wild boar and he enjoyed his as well. The best part of the dinner was the dessert- the tiramisu! It was just the right amount of cream and sweetness without becoming overwhelming. I definitely recommend the tiramisu here!"
"Osteria Da Primo","https://www.yelp.com/biz/osteria-da-primo-burien?osq=Italian+Food","Debbie S.","I wish I could give this place five stars because the food was delish! Unfortunately the service was horrible!!! Arrived and had the choice in seating, the place was empty. Menus were dropped off and from that point on didn't get much attention. By the end of dinner the check was slightly tossed on the table and the waitress/owner walked away! She didn't even speak to us?!? Not sure I would recommend this place before giving it a go one more time, maybe she was having an off night?
The owner (gentleman) is such a pleasant and gracious man. His greeting was warm and inviting. I learned he is also the chef which makes sense why the food is delish; his kindness and generosity definitely spill over into his cooking."
"Osteria Da Primo","https://www.yelp.com/biz/osteria-da-primo-burien?osq=Italian+Food","Ly L.","Has a very romantic warm feel. Self swatiVery welcoming and amazing customer service.
I wasn't a fan of the bread and oil/vinegar that came with. We ordered the bistecca calabrese (prime ribs) with grilled asparagus and Spaghetti al forno (baked spaghetti).
I ordered the bistecca calabrese medium rare. Delicious! One of the best steak I've ever ate. I didn't need any steak sauce. Mixed well with red wine.
The spaghetti al farno tastes like any ordinary baked spaghetti at multiple restaurants. For tonight's dinner, I recommend the bistecca calabrese. The bread didn't impressed me much and price is really high. It was a good ""treating"" yourself out to eat types of restaurant but not eating here regularly."
"Osteria Da Primo","https://www.yelp.com/biz/osteria-da-primo-burien?osq=Italian+Food","Kristi W.","This restaurant is so beautiful and authentic. We had the ravioli with bolognese sauce. It was amazing! I have never had such good bolognese sauce. The limoncello cake was melt in your mouth! Outstanding ambience and service!!!"
"Osteria Da Primo","https://www.yelp.com/biz/osteria-da-primo-burien?osq=Italian+Food","Mark W.","Seriously, run, do not walk, to try this amazing Italian restaurant. I simply cannot recommend it highly enough. We went there for my mother-in-law's birthday and everybody from my two kids to my wife and I to her parents loved it. Every single dish we had was sublime. I would particularly recommend the chicken that is their house specialty. Very delicious and flavorful. All the food was incredibly fresh and extremely well prepared. From the outside it may not be much to behold, but they've done a very good job of creating a nice ambience inside. Absolutely my highest rating as this is a hidden gem!"
"Osteria Da Primo","https://www.yelp.com/biz/osteria-da-primo-burien?osq=Italian+Food","Jeff D.","We have lived in Des Moines for 22 and just found this place. It will now definitely be a go to place for us. Everything was great! The only thing I could say for improvement is they give you so much calamari on the order you might run out of the yummy aioli, not that you really need it, it's great all on its own; well seasoned. Best calamari we've ever had! And the bread is very good, might be a bit better if slightly warmed. The salads were great, in fact the Insalata Primo is great with some calamari added; the lemon vinagarette goes well with the calamari (I know cheese and seafood shouldn't mix).
On the surface it may seem to be higher priced than the surrounding area, but they have good sized portions and much better food than most in the area. They offer the full multi-course Italian meal, though unless you are sharing the pasta and main course I don't know how you could make it to dessert?! We stopped at pasta and got tsiramasu to bring home. My wife had mushroom and pancetta gnocchi and said that the gnocchi was ""life changing"". I had the spaghetti with seafood; some places you get a very little seafood. I had 5-6 huge shrimp, a dozen steamer clams and 1-2 Calamari, all perfectly cooked and combined in a great tomato sauce!
Most of the reviews are very positive, the only few negative ones I've seen are about service. I give no credibility to those. Its a small place, not much staff, I could see a very needy/demanding diner feeling ignored when they are busy. You will get good polite service and have the best Italian food in the area so give it a try you won't be disappointed."
"Osteria Da Primo","https://www.yelp.com/biz/osteria-da-primo-burien?osq=Italian+Food","Patrick G.","This was a fantastic meal for four adults. Everything was absolutely amazing...it really was. Service was great, water-fills from the chef during our meal. Best Italian food I've found here in the Seattle region, and I have been on the hunt. I will not down-star this place on this note, but the dining area needs to be brighter-lit. Way too dark. Regardless, meals were awesome - coming back for pizza soon."
"Osteria Da Primo","https://www.yelp.com/biz/osteria-da-primo-burien?osq=Italian+Food","JenJen J.","The food was AMAZING! The atmosphere was relaxing and elegant; a perfect date for two. Next time we are craving pizza, this is the local spot I'll excited to revisit."
"Osteria Da Primo","https://www.yelp.com/biz/osteria-da-primo-burien?osq=Italian+Food","Princess P.","After the closing of Blackboard Bistro my husband and I have been on the hunt for a chef that understands flavors and portions. Tonight we hit the jackpot! This place was so good.
I am Italian and normally I would never consider eating Italian outside my own home...but Carlo changed my mind....such delicious flavors!
Food and service were beyond compare.
It was our first time and we can not wait to return. We were there early and met the chef and then his lovely wife...
Eccellente!!"
"Osteria Da Primo","https://www.yelp.com/biz/osteria-da-primo-burien?osq=Italian+Food","Matteo B.","Chef and owner Carlo cooks authentic and amazingly tasting Italian food. It makes me feel like I am eating the food that my grandma would make me in her kitchen back in Italy! He makes all of his fresh pasta in-house, as well as his pizza dough (which is then cooked in a real wood burning oven!
His wife manages the front of the house with impeccable service and manners!"
"Osteria Da Primo","https://www.yelp.com/biz/osteria-da-primo-burien?osq=Italian+Food","Michelle J.","In a word--incredible!!! We had the artichokes and the pepperadelle pasta. Mine was with Gorgonzola and pistachio. So rich and wonderful. Husband had the spicy sausage and red sauce. Also incredible. Highly recommend this place. Intimate and strong drinks!"
"Serious Pie","https://www.yelp.com/biz/serious-pie-seattle?osq=Italian+Food","Joan S.","Excellent Pizza
Very fresh
You can eat a whole pizza easily
Very light but the best quality
Very crowded you have to wait on Saturday night
One block from Macy's and very easy to find
Ordered pepperoni/sausage just am
Today the pie was cold I asked the hostess to please tin foil and she fi
So disappointed today only me and another couple of people and At the pizza place and my food was burnt
Such indigestion
I could understand if they were busy
But I threw out 34 dollars
People were very nice but I just ran out of there"
"Serious Pie","https://www.yelp.com/biz/serious-pie-seattle?osq=Italian+Food","Alyssa T.","The food was great, freshly cooked with ingredients that weren't processed. The pizza we got had the sausage in it and the flavors blended well together without being overly salty or greasy like most pizzas. I actually enjoyed the thin crust and one pizza was enough to share with my boyfriend and I but it doesn't make you completely full. The environment seemed professional, almost too serious.
Definitely more of a place to go to when you're feeling fancy or going on a date. The seating is more intimate so it'd be perfect to have conversations. Not that great for bigger parties like my friends and I. The experience was fun but the pizza itself wasn't anything different from Blaze Pizza or some other non-chain pizza place.
You aren't missing much if you skip out on this place."
"Serious Pie","https://www.yelp.com/biz/serious-pie-seattle?osq=Italian+Food","Florence Y.","Really good!
We ordered take-out here, as we wanted to eat in the hotel. The pizza was done in about 15 minutes--perfect, as we walked to the restaurant.
Although we didn't experience much of the service, the front desk girl was friendly and added in little packs of parmesan and pepper for us.
We ordered the sweet fennel sausage pizza. We ate this pizza cold, mind you, as we had made several other errands before we actually settled down and took our first bites. I wonder what it would've been like to eat their pizza hot and fresh out of the oven, as it was still amazing after it had been out in the cold weather for 20 or so minutes. There was good proportioning--I wasn't overwhelmed with the meat, which is something I hate. It wasn't too saucy. The crust was nice and thin (and crispy!)
We also got a slice of the coconut cream pie. This was good too--nice and creamy. The crust had coconut in it too, I believe and that was a really nice touch. The only thing is that the crust wasn't as flaky as I would've liked and the cream felt a little heavy and left my mouth feeling oily after a few bites. This is definitely a pie in which I'd share--I wouldn't eat a whole slice by myself.
I would definitely come here again (and hopefully eat-in next time), so I can try more of their menu."
"Serious Pie","https://www.yelp.com/biz/serious-pie-seattle?osq=Italian+Food","Katie C.","4.5 stars!
TLDR crispy, thin crust pizza with quality ingredients that you can taste! Definitely a pizza place I'd splurge on again at some point. The pizzas run about $25 with the 20% service charge and are individual sized.
Service:
Very good service, so it definitely earns that 20% service charge even when eating solo. I never felt ignored and my waiter checked on me just often enough for my water refill and for the check. He was also very helpful with which pizza to choose.
Location:
Pretty small, shared table arrangement with other groups. Turn over rate is pretty quick considering it's a pizza place. Nice, cozy, pizza smelling, no complaints from me! Try to walk if you can because it looked hard to find parking! In fact, a family left their car in the middle of the road with the emergency lights on just for the family to get out to wait in line (not that I approve of it).
Food: where -1 star
Very tasty, I liked both the special and the egg pizza. I enjoyed the layers of flavors - lemony, bitter arugula; salty meat; savory, creamy egg. One thing I didn't like about the pizza was that the toppings came off with one bite but maybe it can be solved with putting more force into the knife? It was really hard to enjoy toppings in every bite, but not too much of a complaint since the crust was soooo good too."
"Serious Pie","https://www.yelp.com/biz/serious-pie-seattle?osq=Italian+Food","Julian S.","It goes without saying that Tom Douglas has an enormous influence on the Seattle restaurant scene, so naturally this place was recommended to me by many people.
I ordered the clam pie which came with penn cove clams, pancetta tesa, and lemon thyme. The pizza was very balanced with the briny taste of the clams, the crispness of the crust and the rich umami of the pancetta tesa, and a bit of acidity from the lemon. The crust was more cracker than bread and the pizza itself seemed more flatbread than a pizza. Honestly, the crust is about the same as a MOD Pizza cooked ""well-done."" The pizza is extremely light, and if you're a big eater like me, you won't feel satisfied with one pie.
Service was attentive, although it did take a fair amount of time to get the pies out. Taste is definitely 4 stars but for $20, the value is a bit questionable. More than half the surface area of the pie is just bread without toppings. They also charge a mandatory 20% service charge in lieu of a tip. I like the spirit of this policy, but 20% is too high in my opinion. I was always taught that 15% is standard for service, and anything above is for exceptional service or large parties.
Pro Tip: Go here for an expensed work lunch, but not on your own.
TL;DR: decent pie, questionable value, attentive servIce"
"Serious Pie","https://www.yelp.com/biz/serious-pie-seattle?osq=Italian+Food","Sharon T.","I was on a trip to Seattle and decided to stop by Serious Pie since it was recommended by a friend and they had 4k reviews. It was a lot smaller, cozier, unassuming than I had expected.
Pizzas are good. I usually leave my crusts uneaten but this crust was very crispy, flavorful and a good ending to the toppings. Each pizza was large enough for 1.5 persons or a very hungry person. We ordered 3 pizza among 4 people and that was more than enough. This is listed from my favorite to least favorite (all still good):
1. seasonal mushroom/truffle cheese
2. sweet fennel sausage/provolone
3. soft egg/proscuitto/arugula
At about 15-20$ per pizza, it is slightly overvalued. It is in a big downtown location so that may be why. I liked it but I don't think I would recommend coming to Seattle specifically to eat this."
"Serious Pie","https://www.yelp.com/biz/serious-pie-seattle?osq=Italian+Food","Sanoj T.","penn cove clams, pancetta tesa, lemon thyme - Every now and then, you go to a pizza joint but don't want the traditional marinara and mozzarella. This dish has that delicious flavor adjustment. The clams were the star flavor, with the pancetta tesa's fresh taste complimenting the clam, all accented by the thyme lemon (although the lemon was only slightly noticeable). The crust - perfectly crispy and chewy in the right spots - seemed to be seasoned deliberately to match the seaside flavor profile. Sometimes pizzas are exactly what you would expect; this time, I found myself wishing I was on the beach with friends and sharing this pizza.
#pizza #clams #pancetta #seattle #seattlefood #pizzatime #pizzatime #pizzagourmet"
"Serious Pie","https://www.yelp.com/biz/serious-pie-seattle?osq=Italian+Food","Carolina H.","Serious Pie is seriously a gem, worth every penny! I promise.
Just the place itself, it's super cozy and modern. I would totally recommend coming here for a date. My boyfriend and I decided to stop by for dinner the night before his birthday. We had heard great things about it so of course, being the food enthusiasts that we are, we had to check it out. The wait was short & once we were seated, we got a perfect little spot by the window.
Our waitress was very sweet and attentive. We were thankful for her honest recommendations when we asked for advice!
We got the Roasted Seasonal Mushroom pizza as well as the Buffalo Mozzarella pie! Both great, we honestly couldn't ask for more. Loved it!"
"Serious Pie","https://www.yelp.com/biz/serious-pie-seattle?osq=Italian+Food","Christina S.","Is there anyway to add six stars to this place? It is the cutest little place very understated outside and very quaint inside. We were seated after a few minutes of waiting, add a community table. In Seattle, apparently there is a mandatory 20% tip that is already added to your check. So just FYI. The pizza here was the best pizza I have ever had in my life! I am originally from New York and pizza is very hard for me to like. We had the truffle pizza and the margarita pizza it was delicious! We had the beets, blueberries and pistachios for appetizer.
We had cannolis for dessert and they were not disappointing as well! The restrooms are locked with a code which they share very easily. Very light crust and small selection of pizzas but every single bite is tasty! You don't even need pepper flakes! The pizzas are very flavorful and let's just say I'm going back before I leave Seattle!!!"
"Serious Pie","https://www.yelp.com/biz/serious-pie-seattle?osq=Italian+Food","YuJun L.","3.5
Serious Pie serves up a semi thin crust pizza that really hits the spot if you're craving artisan pizza.
The place is a little tiny so if you come during a busy time you're more than likely going to wait a bit.
My friends and I split a kale salad that wasn't anything special, but you know what they say, eat your veggies!
We also ordered the roasted seasonal mushroom, Crimini, truffle cheese pizza as well as the penn cove clam pizza. The mushroom pizza had a pretty decent flavor groove going on, but I'm not too sure I really vibed with it. Every bite just felt like something was lacking and for 20 bucks I think if I could have gone back, I'd order a second serving of the star of the show which is the pen cove clam pizza. This pizza was super delightful to eat and I found myself cheating a little and eating more of this pizza than the mushroom one. The clams didn't taste really fishy at all and had a really delicious taste. Out of everything I tried the penn cove clam pizza was the only thing I thought was worth it. Definitely would come back here for that pizza only"
"Serious Pie","https://www.yelp.com/biz/serious-pie-seattle?osq=Italian+Food","Carol L.","Some of the most unique pizzas I've ever had! My family really loved their pizzas, but I personally wasn't the biggest fan because I generally don't like herbs. We got the Yukon gold potato, which I was really excited about because potato on a pizza was the ultimate carb overload. But the flavor of the rosemary felt too overpowering to the point where even scraping the herb off wasn't helping. We also got the sweet fennel sausage. Again, not a fan of herbs so I didn't really like the fennel, but this pizza was more palatable for me. In retrospect, if I had ordered the pizzas without the herbs, I would have loved them more. But I do think the herbs really help differentiate Serious Pie's pizzas from that of other restaurants. Food for me would have been 3 stars, but their service was great so I'm giving 4 stars. My family would give it 5 stars though!
The wait can be pretty long. So I recommend putting your name down and walking around the city. Dahlia Bakery is one street away so you can go grab a triple coconut cream pie before eating some pizza pies."
"Serious Pie","https://www.yelp.com/biz/serious-pie-seattle?osq=Italian+Food","Karen Z.","I visited Serious Pie on a trip to Seattle a few years ago, and was super excited to try it again recently. It was even better than I remembered.
Serious Pie has a refreshing atmosphere. It's a nice restaurant--perfect for a date night or birthday--without being overly fancy. The staff are all nice and seem to enjoy being there. I like how the tip is pre-included in the bill to support the staff, and I really wish that more places did this.
The pizza here is awesome. The crust is thin without being burnt, and the ingredients are fresh and interesting. I'm not normally a big fan of thin crust pizza, but Serious Pie does a fantastic job. I would definitely recommend splitting multiple pizzas with friends, so that you can try as many flavors as possible."
"Serious Pie","https://www.yelp.com/biz/serious-pie-seattle?osq=Italian+Food","Tara L.","Came here with a group of 14 people and only had to wait about 15-20 minutes around lunch time, which isn't bad. We were able to to get seated in their back room which was nice and spacious.
With our amount of people, we decided to just order several different pizzas and share. I had the opportunity to try the Margherita pizza and their potato and rosemary pizza. Both of the pizzas had good flavor. I personally think that the pizzas themselves are just okay. I think it's the style of pizza because they come out in an oval shape and each slice is very thin. Their crust style is the burnt firewood type of pizza, which isn't my favorite. I'm definitely more of a classic triangle NY pizza style person. All in all, I'd probably come back for HH since you can get half a pizza for $7 which is a great deal."
"Serious Pie","https://www.yelp.com/biz/serious-pie-seattle?osq=Italian+Food","Tiffany L.","I seriously love this place and it is seriously worth the wait. I've been here twice now and I have yet to leave disappointed. The service is great and omg can we talk about the fooood! The clam pizza is amazing (who would have thought to put clams on a pizza?!). There is so much flavor and depth to the pizza here, the crust is cooked to perfection with just the right amount of char.
The salads are also very delicious. The kale salad is our favorite - tons of flavor but you can't go wrong with the butter lettuce too, I think it's a cesar type of dressing on it. We ordered the melon with prosciutto ""salad"" this time and that was also very tasty - didn't realize melon and meat could pair so well!
Order a side of the marina as well, you won't be disappointed as you're scraping the last bits off the ramkin with your pizza crust."
"Serious Pie","https://www.yelp.com/biz/serious-pie-seattle?osq=Italian+Food","Alex V.","Went here for my friends birthday. We had a group of 8 and were seated at a large table in the kitchen which was amazing because we had it to ourselves. Between our group we probably tried every pizza on the menu and they were all delicious. The fennel sausage was my personal favorite. They gave my friend a free coconut cream dessert for her birthday, although we didn't eat much if it because nobody really liked coconut."
"Serious Pie","https://www.yelp.com/biz/serious-pie-seattle?osq=Italian+Food","Joanne C.","Visited this wonderful little joint while I visited Seatle. Heard it was one of the best pizza places around so I got to try! These people are busy! No reservations, so you better be prepared to wait. They will take your number so you can walk around the shopping center and local shops if you wish. They called us back about 45 minutes on a busy Saturday evening.
The place is a bit tiny, but that also means you get a good view of the chefs preparing your pizza, which is pretty cool Nice decor as well.
The food is super delicious. We only ordered pizza since that is what they are known for and the pizza is about the same price as their appetizers, so its a better deal. We got the sweet fennel sausage and roasted seasonal mushrooms. Both were good, but we definitely preferred the sweet fennel sausage more.
One thing though, we noticed this may have just been a Seatle thing but they automatically charge you a 20% tip on your bill. No biggy, service was decent, but just something to be aware of.
I will definitely be back whenever I am back in Seatle."
"Serious Pie","https://www.yelp.com/biz/serious-pie-seattle?osq=Italian+Food","Nathan L.","This place is totally worth the hype! I've lived in Seattle my whole life, and I've eaten pizza basically my whole life, and I have to say this is the best pizza I've found in Seattle.
The pizza is incredible. The crust is just the right thickness and the toppings are killed. We tried a potato pizza as well as a sausage pizza. Loved them both. We had a small salad to start that was simple but good. Going to have to come back to try the rest!
The restaurant is located just a few blocks from Pike Place market. It's perfect if you're out exploring downtown or visiting as a tourist. Might as well have the best pizza in Seattle while you're here!
The restaurant is small, but nice. The decor is cool and it has a modern, warm vibe. Our waitress was really kind and the bathrooms were clean.
I will say that the wait can be long and the pizza is a little expensive, but both are totally worth it for the amazing taste. It's not the place if you're looking for simple takeout or a quick bite, but it's perfect for a date night or weekend.
Love this place!"
"Serious Pie","https://www.yelp.com/biz/serious-pie-seattle?osq=Italian+Food","Carolyn M.","Don't come here if you're expecting pizza by the slice.
Do come if you want a unique pizza pie experience. I shared a potato/rosemary pie that we adulterated by adding pepperoni and sausage to. Delicious!
Others in my party had the clam pizza and the sausage w/peppers. We all liked the thin crispy crust and the overall flavor.
Kinda speedy for a lunch outing; $17-$20. Pizzas are oval and feed 1-2. The average sized guy powered down a while pizza."
"Serious Pie","https://www.yelp.com/biz/serious-pie-seattle?osq=Italian+Food","Alice L.","Awesome pizza place. I've been meaning to try Serious Pie every time I visit Seattle so I made it a point to go this time around. It's walking distance from Pike Place so if you're out of town and staying in downtown Seattle, I highly recommend giving it a try. It gets pretty busy since the restaurant's not very big so you'll most likely have to wait during prime lunch/dinner hours. I ordered the sweet fennel sausage pizza ($19) and it was delicious. Probably one of the best pizzas I've had. It only has sausage, cheese, and roasted peppers, but wow, so tasty for something so simple. It's a little pricey since I was able to eat the entire thing myself, but it looks like they have a weekday happy hour so I'll definitely check that out the next time I'm in Seattle."
"Serious Pie","https://www.yelp.com/biz/serious-pie-seattle?osq=Italian+Food","Edward W.","We ordered takeout over the phone and it was easy to pick up.
These pizzas are more artisan style.
The mushroom truffle pizza was the best since they use juicy mushrooms and the truffle wasn't overpowering. Crust was incredible fluffy as well.
Buffalo mozzarella pizza reminded me more of a margherita style and it was pretty good.
Each pizza is roughly a personal size although we were starving so split 3 pizzas among 2 people. One downside of takeout is the pizza isn't as hot when you eat it."
"Nue","https://www.yelp.com/biz/nue-seattle?osq=Italian+Food","Carolyn P.","Such a cool place for brunch! I love restaurants that really deliver on a novel menu and Nue is one of those. We grabbed a reservation for a Sunday morning. Can I get a high five for actually having the option to reserve a table on a weekend morning?!
The food was out quick and it was incredibly delicious. It was so hard to choose from the diverse menu so we'll have to be back. The shakshuka is awesome and you should grab a slice of coconut corn bread too.
One note: This place is loud -- open kitchen, industrial ceiling, communal tables, so not ideal for an intimate affair. But if you're hanging with friends and don't mind rubbing elbows with strangers, head on over!"
"Nue","https://www.yelp.com/biz/nue-seattle?osq=Italian+Food","Jason P.","Booked a reservation with Nue to celebrate my birthday. Our group was 16 and they were able to flawlessly accommodate us.
The pros:
Great, diverse set of foods from various parts of the world. Everything was bursting with flavor. My favorite by far has to be the Chapli kabobs. Adding the little mix they include (Indian snack mix) really adds a great complementing flavor to the dish. The portion sizes justifies the prices that you see on the menu. The bunny chow was an awesome dish with great flavor and the chicken was cooked well. A few at our table for the Malaysian vegetarian dish and they really enjoyed it. The 'Trinidadian Doubles' are very similar to an Indian dish called Poori & Channa Masala.
Drinks were pretty good, however we did have to send one back because it tasted like they skimped on the alcohol just a tad.
Cons:
For celebrating ones birthday, you'd think the restaurant would have made at least a small gesture to acknowledge the event as to why everyone was celebrating and why such a big group was out to eat. I had emailed the owners to request the reservation so I am surprised even they did not have any appreciation or thoughts of celebration that we chose their venue to host and spend $600+ on a Thursday night for a meal. The lack of customer service on that front reduces my desire to return. Nothing wrong with the cuisine. The food is awesome, period."
"Nue","https://www.yelp.com/biz/nue-seattle?osq=Italian+Food","Abhijit S.","Good:
- Lively ambience.
- Eclectic and very tasty food.
Not so good:
- Community seating, meaning you'll share a table with strangers. I've seen this at some other joints too, but here, there's very little personal space among parties. Depending on who you're sitting beside, this can be an annoyance. My friend and I were sat adjacent to a group who clearly work together. How do I know? Because they were obnoxiously loud and inconsiderate of others.
- Servers not very attentive; no one refilled our water bottle.
- Not all servers are friendly. I asked for a clean plate for the 2nd item we ordered, and the server seemed reluctant in doing that.
- Price is slightly on the higher side. But that's not unexpected from a popular eatery in Seattle.
I'd go again."
"Nue","https://www.yelp.com/biz/nue-seattle?osq=Italian+Food","Ha T.","They do have a pretty exciting weekend brunch menu, with dishes from all six continents and mix of different cultures. It's gimmicky, but effective.
I like their spin on the chicken and waffle. Fish sauce chicken wings have always been good with rice at home. I never knew it could go so well with maple syrup and waffle. They keep the batter light and don't hold back on the fish sauce, so cheers to them.
I'm disappointed in the bunny chow. The chicken is overcooked and not tender at all. The curry mix tastes strange; it doesn't have much warmth or aroma, and adding fresh tomato doesn't help. The bread holding the curry is tough. So is the fries.
So, brunch is kind of a mixed-bag. I'm waffling between three and four stars. The fish sauce wings prevail, so a grudging four stars it is."
"Nue","https://www.yelp.com/biz/nue-seattle?osq=Italian+Food","Lois C.","Wow! Hands down one of the favorite restaurant my husband and I visited this year. This place has been bookmarked for so long, I don't know what took me this long. We visited on a friday night around 4:45, and we lucked out with our seats. As the night went on, the store was quickly filled. We ordered the tower wings, Japanese katsu sandwich, and fries.
All our foods came out pretty quickly and everything was amazing. All the flavors were definitely not expected. The wings were probably the best I have ever had! Sweet, spicy, and savory all at the same time was unbelievable. It had a very unique sweet fish sauce and it was nothing that I have ever had. The fries had some sort of peanut mayo sauce(?) which was surprisingly one of the best combinations.
If you couldnt tell already, I loved Nue, and I will definitely will be coming back for more! The only downside for me is the seating here. This is not a typical restaurant with small two people seatings available. There are only big tables which will make you sit with strangers. But food so good, its worth it."
"Nue","https://www.yelp.com/biz/nue-seattle?osq=Italian+Food","Daisy I.","Nue is now one of my local favorites for international cuisine. Everything I've tried here is just delicious. My favorite is the acaraje, taste just like the akara from West Africa plus some seafood. The ribs, wings, and curries are also really good! The plates are mostly shareable style with the exception of the curries. The malva pudding didn't taste as great as some I've had at other places but was still pretty good.
The style of the restaurant is also very eclectic. Space isn't very big inside so its better for small or medium size groups. Also be sure to make a reservation as its very popular!"
"Nue","https://www.yelp.com/biz/nue-seattle?osq=Italian+Food","Ada N.","It's quite an interesting place with a mix of trendy street food around the globe. Eclectic concept and decor in the room.
Ordered:
South African Bunny chow
Burmese Laplet Toke(tea leaf salad)
Filipino Tosilog brunch
Chengdu Spicy Chicken wings
The receipt was enclosed with a travel log book
And NUE got me! I'm going to Chile/Peru next year"
"Nue","https://www.yelp.com/biz/nue-seattle?osq=Italian+Food","James T.","I nue it from the get-go that this place will deliver a unique dining experience!
We made reservations but the place accepts walk-ins as well. There are limited indoor seatings. They can accomodate up to 24 people at the 2 communal tables, 4-6 people on window counter, and roughly 8-10 people at the bar. Be prepared to be packed in like sardines if the place gets busy.
As I walked in, I couldn't help but peruse the eye-catching memorabilia from different countries being put on display. Lovely!
We ordered:
*South African Bunny Chow
Hold your horses! Contrary to the name, it's not a dish made of sweet little bunnies but rather chicken curry served in a pullman bread bowl. Curry was aromatic, chicken was tender, and bread bowl was perfectly toasted. Love it!
*Balinese Barbequed Spare Ribs
I grew up eating Balinese style spare ribs and this ain't it. The glaze used for this ribs is a different type of glaze Balinese use on grilled fish. The overall flavor was alright but just didn't sit well with us who are so used to the authentic Balinese ribs. Priced at $35, I wouldn't get it again.
*Chengdu Spicy Jumbo Chicken Wings
Not only did they look good, but they also tasted AMAZE-WING! They were bold with nice sweet peppery kick. My only gripe was that on two of the pieces that I had, the meat was slightly tough but the rest of them was juicy and tender.
*South African Chocolate Malva
Baked pudding bathed in warm chocolate sauce and topped with coffee liqueur whipped cream. The texture was slightly spongy like cake but also delicate like pudding. Chocolate sauce was decadent but not too overwhelming. The whipped cream was surprisingly very light and flavorful. Overall, just WOW. It was my first encounter with this dessert and it certainly won't be the last!
Service was friendly and accommodating. Food took quite a while to come out but understandable since it was a busy night. All in all, would return to try other dishes!"
"Nue","https://www.yelp.com/biz/nue-seattle?osq=Italian+Food","Ting A.","Definitely make a reservation if coming during peak hours. Fortunately I had made one a couple of days in advance at noon as no open seats were available until close to 1 PM.
Inside is dimly lit and crowded due to the small space. I ended up being squished between two parties on a long table. Their dishes are pricey for the amount of food served, but are rather special in its flavors.
-----
Tower of Chengdu Wings: double-dipped, crispy fried wings and drumsticks with green Szechuan peppercorn, fish sauce, lime, chili, basil, Thai chili, and mint ($18).
The tower came with a stack of freshly fried 3 chicken wings and 3 drumsticks. The sour smell was unexpected, but the combination of the spiciness, sweetness, and sourness was tasty. I also liked how well the basil and sauce paired with the chicken! And it isn't hot unless you decide to eat the sliced Thai chili peppers.
If coming for dinner, this dish is instead listed on the menu as ""Chengdu Spicy Jumbo Chicken Wings"" for the same price. A bowl for discarding bones as well as two wet wipes are provided.
-----"
"Nue","https://www.yelp.com/biz/nue-seattle?osq=Italian+Food","Semuteh F.","Perfection.
Avoided the wait by sitting at the bar and our party of four was seated immediately. We ordered a bit of everything- cornbread, kebabs, curry, hot wings, and kale salad. The restaurant theme is global street food and we tried dishes from Jamaica, Pakistan, Syria, Malaysia and Thailand. Food was delicious and the service at the bar was exceptional! Love the vibes and the food!
They mostly take reservations and we were initially told when we arrived at 6:30pm on a Saturday night that we could come back in three hours or hope one of their reservations canceled (?!?!). The thing is, there were a ton of empty tables! As we are leaving the host then suggests the bar which has four empty seats available immediately which we happily took. Throughout our meal we noticed that most of the restaurant was sitting empty waiting on reservations. Their system isn't working so they really should keep a couple tables open for walk-ins."
"Nue","https://www.yelp.com/biz/nue-seattle?osq=Italian+Food","Ron V.","What can I say?? Best wings ever! Seriously. I can't think of any other place I've been to that even came close to their wings. I also liked the ambience, communal dining at its best."
